#(id,from,to,speed,planTime)
(10821, 56, 38, 6, 56)
(10822, 41, 50, 8, 60)
(10823, 66, 21, 4, 83)
(10824, 52, 43, 8, 32)
(10825, 83, 10, 8, 75)
(10826, 70, 54, 6, 44)
(10827, 60, 36, 4, 4)
(10828, 88, 65, 6, 36)
(10829, 30, 64, 8, 29)
(10830, 8, 76, 8, 8)
(10831, 100, 62, 8, 83)
(10832, 62, 27, 8, 2)
(10833, 77, 18, 4, 38)
(10834, 62, 29, 6, 79)
(10835, 21, 44, 6, 80)
(10836, 65, 66, 8, 13)
(10837, 2, 42, 8, 2)
(10838, 95, 16, 8, 49)
(10839, 50, 69, 8, 22)
(10840, 4, 75, 4, 13)
(10841, 45, 52, 6, 38)
(10842, 55, 30, 6, 72)
(10843, 75, 6, 6, 54)
(10844, 16, 63, 6, 87)
(10845, 38, 9, 4, 78)
(10846, 24, 78, 8, 25)
(10847, 70, 92, 4, 55)
(10848, 71, 76, 6, 39)
(10849, 83, 52, 6, 36)
(10850, 68, 55, 4, 54)
(10851, 9, 34, 8, 13)
(10852, 99, 83, 4, 81)
(10853, 4, 37, 4, 20)
(10854, 29, 87, 4, 58)
(10855, 66, 89, 4, 75)
(10856, 69, 30, 6, 77)
(10857, 36, 73, 8, 47)
(10858, 74, 35, 4, 23)
(10859, 80, 75, 8, 53)
(10860, 95, 72, 6, 70)
(10861, 59, 29, 6, 73)
(10862, 28, 24, 8, 25)
(10863, 4, 83, 8, 54)
(10864, 77, 13, 8, 13)
(10865, 61, 87, 8, 8)
(10866, 19, 92, 6, 5)
(10867, 59, 57, 4, 28)
(10868, 71, 97, 8, 84)
(10869, 69, 1, 4, 73)
(10870, 28, 90, 6, 2)
(10871, 36, 28, 8, 10)
(10872, 8, 6, 6, 11)
(10873, 69, 89, 6, 7)
(10874, 74, 40, 6, 73)
(10875, 12, 90, 6, 49)
(10876, 93, 14, 4, 87)
(10877, 90, 67, 8, 26)
(10878, 36, 96, 8, 56)
(10879, 40, 19, 8, 24)
(10880, 3, 29, 6, 27)
(10881, 18, 41, 8, 46)
(10882, 23, 78, 6, 55)
(10883, 47, 53, 8, 38)
(10884, 16, 87, 8, 53)
(10885, 50, 55, 8, 50)
(10886, 56, 32, 4, 9)
(10887, 52, 55, 6, 80)
(10888, 62, 39, 4, 39)
(10889, 31, 33, 6, 44)
(10890, 78, 88, 8, 66)
(10891, 35, 97, 8, 46)
(10892, 10, 37, 4, 47)
(10893, 23, 45, 4, 1)
(10894, 26, 17, 4, 96)
(10895, 60, 13, 6, 27)
(10896, 36, 5, 4, 100)
(10897, 47, 18, 6, 45)
(10898, 94, 10, 4, 24)
(10899, 50, 66, 6, 3)
(10900, 51, 31, 6, 7)
(10901, 53, 36, 8, 35)
(10902, 67, 39, 6, 93)
(10903, 91, 77, 6, 1)
(10904, 4, 70, 8, 25)
(10905, 33, 28, 6, 44)
(10906, 84, 50, 6, 10)
(10907, 3, 15, 8, 24)
(10908, 43, 78, 8, 7)
(10909, 77, 76, 6, 59)
(10910, 71, 14, 6, 64)
(10911, 8, 39, 8, 71)
(10912, 66, 69, 4, 67)
(10913, 14, 3, 8, 28)
(10914, 23, 83, 8, 92)
(10915, 64, 67, 6, 5)
(10916, 31, 96, 8, 46)
(10917, 58, 90, 8, 36)
(10918, 93, 36, 6, 2)
(10919, 87, 51, 8, 50)
(10920, 99, 43, 8, 58)
(10921, 94, 14, 6, 18)
(10922, 6, 1, 6, 48)
(10923, 100, 92, 8, 84)
(10924, 4, 74, 4, 59)
(10925, 88, 61, 6, 65)
(10926, 85, 51, 8, 79)
(10927, 74, 32, 4, 4)
(10928, 43, 86, 6, 90)
(10929, 43, 56, 6, 9)
(10930, 23, 12, 4, 26)
(10931, 42, 62, 8, 23)
(10932, 45, 91, 6, 19)
(10933, 77, 96, 8, 16)
(10934, 13, 11, 6, 82)
(10935, 37, 53, 6, 49)
(10936, 28, 14, 4, 11)
(10937, 51, 3, 4, 11)
(10938, 25, 75, 4, 5)
(10939, 38, 80, 6, 68)
(10940, 90, 5, 6, 16)
(10941, 24, 16, 8, 22)
(10942, 34, 42, 6, 72)
(10943, 82, 58, 6, 57)
(10944, 80, 18, 4, 78)
(10945, 94, 64, 6, 15)
(10946, 100, 1, 8, 99)
(10947, 61, 20, 4, 92)
(10948, 96, 56, 8, 77)
(10949, 35, 40, 6, 12)
(10950, 96, 26, 8, 3)
(10951, 18, 59, 4, 24)
(10952, 45, 62, 6, 77)
(10953, 25, 75, 6, 24)
(10954, 71, 28, 6, 90)
(10955, 31, 99, 4, 42)
(10956, 56, 66, 8, 100)
(10957, 48, 97, 4, 17)
(10958, 53, 3, 8, 28)
(10959, 61, 44, 6, 78)
(10960, 6, 89, 4, 66)
(10961, 79, 2, 4, 24)
(10962, 19, 9, 6, 58)
(10963, 34, 47, 4, 53)
(10964, 37, 61, 4, 24)
(10965, 40, 55, 8, 83)
(10966, 7, 87, 8, 85)
(10967, 35, 100, 4, 98)
(10968, 92, 53, 4, 38)
(10969, 64, 63, 4, 62)
(10970, 89, 94, 4, 28)
(10971, 32, 39, 6, 81)
(10972, 39, 1, 4, 33)
(10973, 77, 24, 6, 53)
(10974, 2, 27, 4, 50)
(10975, 23, 91, 8, 53)
(10976, 36, 28, 4, 14)
(10977, 55, 56, 8, 87)
(10978, 27, 63, 6, 58)
(10979, 68, 23, 4, 40)
(10980, 3, 64, 6, 89)
(10981, 91, 79, 6, 30)
(10982, 2, 8, 4, 18)
(10983, 56, 86, 4, 50)
(10984, 12, 42, 4, 34)
(10985, 12, 5, 6, 89)
(10986, 79, 61, 4, 83)
(10987, 93, 81, 4, 43)
(10988, 40, 8, 8, 95)
(10989, 63, 100, 8, 29)
(10990, 53, 67, 8, 25)
(10991, 64, 76, 6, 68)
(10992, 56, 24, 4, 100)
(10993, 15, 97, 8, 29)
(10994, 37, 63, 4, 78)
(10995, 81, 67, 4, 64)
(10996, 93, 30, 4, 12)
(10997, 74, 48, 8, 73)
(10998, 52, 97, 6, 80)
(10999, 76, 75, 6, 4)
(11000, 94, 52, 8, 77)
(11001, 69, 71, 4, 79)
(11002, 21, 67, 6, 60)
(11003, 67, 45, 6, 26)
(11004, 97, 51, 8, 73)
(11005, 30, 42, 6, 28)
(11006, 26, 3, 6, 84)
(11007, 50, 75, 4, 20)
(11008, 41, 56, 4, 87)
(11009, 75, 59, 8, 10)
(11010, 10, 73, 6, 51)
(11011, 86, 9, 8, 33)
(11012, 44, 4, 6, 89)
(11013, 33, 82, 6, 55)
(11014, 46, 75, 4, 9)
(11015, 80, 91, 4, 42)
(11016, 1, 24, 4, 32)
(11017, 42, 16, 6, 12)
(11018, 4, 74, 8, 27)
(11019, 66, 9, 8, 58)
(11020, 11, 53, 8, 65)
(11021, 59, 37, 4, 33)
(11022, 82, 96, 4, 27)
(11023, 42, 44, 4, 43)
(11024, 14, 80, 6, 80)
(11025, 58, 81, 6, 86)
(11026, 3, 78, 6, 80)
(11027, 64, 61, 8, 89)
(11028, 70, 6, 6, 10)
(11029, 5, 38, 6, 82)
(11030, 15, 75, 4, 48)
(11031, 90, 64, 8, 52)
(11032, 78, 96, 6, 77)
(11033, 29, 82, 6, 73)
(11034, 67, 31, 4, 4)
(11035, 73, 9, 4, 5)
(11036, 73, 32, 6, 80)
(11037, 5, 45, 4, 33)
(11038, 91, 37, 8, 37)
(11039, 41, 75, 8, 88)
(11040, 31, 65, 8, 20)
(11041, 74, 56, 8, 21)
(11042, 76, 78, 6, 6)
(11043, 22, 34, 6, 9)
(11044, 13, 72, 6, 31)
(11045, 66, 11, 6, 17)
(11046, 85, 61, 4, 64)
(11047, 77, 47, 4, 34)
(11048, 60, 39, 8, 18)
(11049, 58, 36, 8, 78)
(11050, 26, 77, 6, 37)
(11051, 95, 82, 8, 16)
(11052, 81, 53, 4, 41)
(11053, 40, 50, 8, 31)
(11054, 8, 10, 4, 19)
(11055, 45, 2, 6, 18)
(11056, 96, 59, 6, 10)
(11057, 79, 51, 8, 16)
(11058, 46, 9, 8, 93)
(11059, 50, 9, 4, 37)
(11060, 41, 66, 4, 58)
(11061, 5, 24, 8, 48)
(11062, 63, 95, 6, 67)
(11063, 81, 88, 8, 35)
(11064, 56, 38, 4, 37)
(11065, 80, 10, 4, 33)
(11066, 90, 69, 6, 88)
(11067, 87, 22, 4, 7)
(11068, 88, 69, 6, 82)
(11069, 81, 17, 8, 11)
(11070, 57, 75, 4, 24)
(11071, 80, 74, 6, 17)
(11072, 68, 37, 6, 94)
(11073, 32, 3, 6, 87)
(11074, 38, 20, 8, 58)
(11075, 76, 40, 6, 2)
(11076, 22, 26, 4, 31)
(11077, 62, 90, 8, 91)
(11078, 72, 78, 8, 58)
(11079, 94, 16, 4, 92)
(11080, 20, 1, 6, 63)
(11081, 90, 46, 6, 11)
(11082, 22, 24, 6, 83)
(11083, 42, 7, 4, 30)
(11084, 92, 97, 4, 35)
(11085, 85, 48, 8, 39)
(11086, 36, 21, 8, 77)
(11087, 96, 30, 8, 53)
(11088, 39, 57, 6, 43)
(11089, 70, 58, 4, 12)
(11090, 3, 10, 8, 61)
(11091, 94, 27, 4, 16)
(11092, 47, 19, 8, 9)
(11093, 57, 69, 6, 1)
(11094, 100, 90, 4, 47)
(11095, 64, 100, 8, 45)
(11096, 22, 35, 4, 88)
(11097, 28, 38, 6, 72)
(11098, 98, 83, 6, 2)
(11099, 57, 86, 6, 62)
(11100, 95, 83, 6, 73)
(11101, 83, 56, 8, 66)
(11102, 1, 12, 4, 82)
(11103, 55, 87, 4, 25)
(11104, 92, 94, 4, 5)
(11105, 100, 41, 8, 21)
(11106, 5, 88, 4, 89)
(11107, 68, 55, 4, 89)
(11108, 63, 12, 6, 48)
(11109, 67, 53, 8, 71)
(11110, 96, 2, 4, 20)
(11111, 16, 53, 8, 13)
(11112, 83, 47, 4, 66)
(11113, 13, 30, 6, 98)
(11114, 30, 2, 6, 54)
(11115, 96, 83, 6, 40)
(11116, 41, 26, 4, 34)
(11117, 42, 47, 6, 1)
(11118, 77, 92, 6, 23)
(11119, 68, 42, 8, 98)
(11120, 12, 11, 4, 93)
(11121, 98, 86, 8, 22)
(11122, 70, 2, 8, 4)
(11123, 92, 84, 4, 42)
(11124, 2, 45, 8, 22)
(11125, 30, 12, 6, 34)
(11126, 48, 46, 6, 98)
(11127, 44, 41, 6, 89)
(11128, 67, 2, 4, 41)
(11129, 71, 37, 4, 79)
(11130, 11, 5, 6, 78)
(11131, 56, 25, 6, 42)
(11132, 67, 96, 6, 5)
(11133, 11, 4, 6, 95)
(11134, 60, 67, 6, 88)
(11135, 69, 22, 8, 32)
(11136, 17, 79, 4, 60)
(11137, 66, 9, 8, 22)
(11138, 64, 54, 8, 53)
(11139, 4, 10, 6, 99)
(11140, 63, 81, 4, 66)
(11141, 79, 74, 6, 49)
(11142, 99, 58, 8, 31)
(11143, 43, 37, 8, 22)
(11144, 10, 55, 4, 51)
(11145, 32, 24, 6, 99)
(11146, 48, 13, 6, 63)
(11147, 62, 36, 8, 56)
(11148, 34, 72, 4, 5)
(11149, 90, 96, 8, 9)
(11150, 42, 15, 4, 39)
(11151, 64, 70, 4, 99)
(11152, 26, 31, 8, 99)
(11153, 48, 89, 4, 55)
(11154, 83, 72, 6, 75)
(11155, 65, 67, 4, 45)
(11156, 58, 93, 6, 40)
(11157, 87, 32, 8, 22)
(11158, 70, 99, 4, 68)
(11159, 90, 8, 8, 25)
(11160, 71, 42, 4, 71)
(11161, 28, 26, 4, 45)
(11162, 39, 95, 4, 37)
(11163, 31, 13, 6, 99)
(11164, 22, 12, 8, 60)
(11165, 51, 45, 8, 7)
(11166, 46, 7, 8, 32)
(11167, 80, 97, 6, 51)
(11168, 38, 37, 6, 13)
(11169, 20, 47, 6, 61)
(11170, 44, 50, 8, 17)
(11171, 70, 71, 8, 39)
(11172, 72, 41, 8, 63)
(11173, 77, 26, 4, 8)
(11174, 91, 90, 4, 64)
(11175, 59, 21, 6, 49)
(11176, 91, 100, 8, 6)
(11177, 47, 98, 6, 9)
(11178, 13, 62, 4, 14)
(11179, 13, 8, 6, 36)
(11180, 15, 17, 6, 50)
(11181, 56, 12, 8, 45)
(11182, 24, 8, 8, 14)
(11183, 76, 97, 8, 12)
(11184, 95, 41, 6, 61)
(11185, 8, 56, 6, 52)
(11186, 65, 18, 4, 11)
(11187, 2, 20, 4, 21)
(11188, 72, 5, 4, 32)
(11189, 55, 40, 8, 71)
(11190, 74, 57, 6, 43)
(11191, 31, 89, 4, 7)
(11192, 65, 27, 6, 14)
(11193, 74, 18, 8, 11)
(11194, 92, 99, 6, 27)
(11195, 2, 19, 8, 61)
(11196, 3, 41, 4, 68)
(11197, 75, 77, 6, 8)
(11198, 61, 89, 4, 92)
(11199, 36, 62, 6, 56)
(11200, 35, 76, 8, 69)
(11201, 65, 61, 8, 31)
(11202, 99, 48, 4, 16)
(11203, 11, 88, 4, 1)
(11204, 9, 63, 8, 10)
(11205, 92, 4, 6, 35)
(11206, 71, 92, 8, 91)
(11207, 35, 7, 8, 56)
(11208, 45, 61, 4, 7)
(11209, 22, 38, 8, 46)
(11210, 31, 33, 8, 98)
(11211, 89, 29, 4, 23)
(11212, 15, 70, 6, 23)
(11213, 34, 39, 6, 57)
(11214, 21, 54, 6, 47)
(11215, 56, 66, 6, 67)
(11216, 97, 54, 6, 4)
(11217, 28, 16, 4, 59)
(11218, 82, 3, 6, 80)
(11219, 9, 93, 6, 68)
(11220, 72, 87, 8, 70)
(11221, 56, 16, 8, 62)
(11222, 30, 43, 4, 46)
(11223, 35, 41, 6, 64)
(11224, 72, 10, 8, 32)
(11225, 68, 70, 6, 11)
(11226, 36, 75, 4, 70)
(11227, 19, 94, 6, 83)
(11228, 63, 8, 8, 79)
(11229, 3, 66, 8, 52)
(11230, 68, 16, 8, 7)
(11231, 80, 14, 4, 31)
(11232, 51, 39, 8, 37)
(11233, 18, 83, 8, 31)
(11234, 26, 25, 8, 42)
(11235, 77, 68, 4, 60)
(11236, 47, 11, 4, 56)
(11237, 38, 21, 8, 20)
(11238, 67, 51, 6, 58)
(11239, 24, 76, 6, 33)
(11240, 5, 43, 8, 71)
(11241, 28, 44, 8, 35)
(11242, 59, 28, 8, 43)
(11243, 25, 66, 4, 57)
(11244, 78, 39, 8, 35)
(11245, 19, 85, 8, 77)
(11246, 43, 94, 8, 38)
(11247, 96, 88, 6, 87)
(11248, 95, 78, 4, 83)
(11249, 32, 2, 4, 58)
(11250, 55, 80, 8, 3)
(11251, 62, 52, 4, 97)
(11252, 47, 10, 6, 86)
(11253, 37, 94, 8, 86)
(11254, 63, 99, 4, 56)
(11255, 68, 57, 4, 23)
(11256, 43, 26, 8, 5)
(11257, 24, 2, 4, 6)
(11258, 16, 63, 6, 78)
(11259, 67, 86, 6, 27)
(11260, 4, 82, 8, 1)
(11261, 83, 33, 8, 88)
(11262, 55, 86, 8, 78)
(11263, 1, 65, 8, 81)
(11264, 63, 33, 4, 69)
(11265, 87, 89, 8, 55)
(11266, 47, 99, 6, 51)
(11267, 48, 78, 4, 61)
(11268, 24, 89, 4, 73)
(11269, 24, 31, 6, 30)
(11270, 62, 67, 8, 71)
(11271, 33, 95, 8, 16)
(11272, 97, 64, 8, 43)
(11273, 4, 49, 8, 81)
(11274, 29, 84, 8, 15)
(11275, 49, 10, 6, 98)
(11276, 85, 42, 6, 22)
(11277, 86, 39, 6, 84)
(11278, 44, 33, 4, 37)
(11279, 2, 7, 4, 14)
(11280, 92, 2, 4, 4)
(11281, 72, 97, 6, 44)
(11282, 63, 17, 4, 50)
(11283, 71, 16, 4, 2)
(11284, 30, 81, 4, 87)
(11285, 25, 61, 8, 67)
(11286, 21, 91, 4, 71)
(11287, 24, 39, 8, 7)
(11288, 43, 18, 4, 44)
(11289, 78, 40, 4, 7)
(11290, 65, 17, 6, 2)
(11291, 56, 66, 8, 62)
(11292, 8, 23, 8, 13)
(11293, 43, 18, 8, 17)
(11294, 9, 5, 4, 22)
(11295, 13, 93, 4, 4)
(11296, 20, 95, 4, 35)
(11297, 23, 21, 4, 38)
(11298, 76, 90, 4, 28)
(11299, 45, 70, 8, 1)
(11300, 71, 51, 4, 31)
(11301, 96, 97, 4, 81)
(11302, 30, 74, 6, 52)
(11303, 68, 39, 6, 5)
(11304, 27, 74, 4, 54)
(11305, 31, 100, 6, 52)
(11306, 34, 63, 8, 16)
(11307, 49, 83, 6, 79)
(11308, 97, 54, 6, 24)
(11309, 70, 94, 4, 28)
(11310, 94, 31, 8, 22)
(11311, 19, 8, 8, 53)
(11312, 33, 25, 4, 15)
(11313, 89, 88, 4, 25)
(11314, 9, 79, 4, 1)
(11315, 35, 51, 6, 6)
(11316, 97, 84, 8, 100)
(11317, 48, 82, 6, 77)
(11318, 61, 96, 8, 2)
(11319, 69, 7, 6, 7)
(11320, 27, 88, 6, 69)
(11321, 53, 67, 4, 32)
(11322, 84, 88, 6, 98)
(11323, 15, 50, 6, 59)
(11324, 10, 26, 4, 40)
(11325, 30, 2, 8, 32)
(11326, 73, 48, 8, 23)
(11327, 40, 75, 6, 19)
(11328, 40, 91, 4, 58)
(11329, 98, 78, 4, 38)
(11330, 55, 61, 4, 3)
(11331, 6, 56, 6, 23)
(11332, 75, 18, 8, 53)
(11333, 32, 85, 6, 10)
(11334, 48, 52, 8, 28)
(11335, 20, 27, 6, 41)
(11336, 34, 40, 6, 90)
(11337, 42, 88, 6, 70)
(11338, 6, 41, 8, 100)
(11339, 93, 39, 8, 93)
(11340, 48, 40, 6, 85)
(11341, 85, 21, 6, 49)
(11342, 24, 79, 4, 54)
(11343, 75, 70, 8, 76)
(11344, 19, 95, 4, 1)
(11345, 24, 49, 6, 62)
(11346, 19, 92, 6, 21)
(11347, 73, 1, 4, 25)
(11348, 50, 62, 8, 22)
(11349, 37, 78, 4, 16)
(11350, 61, 82, 6, 28)
(11351, 68, 63, 8, 95)
(11352, 89, 79, 4, 61)
(11353, 3, 20, 8, 50)
(11354, 34, 1, 6, 40)
(11355, 16, 84, 4, 61)
(11356, 57, 41, 4, 62)
(11357, 66, 14, 8, 11)
(11358, 89, 55, 8, 6)
(11359, 70, 40, 6, 61)
(11360, 10, 12, 6, 51)
(11361, 20, 83, 6, 11)
(11362, 51, 50, 4, 50)
(11363, 41, 12, 4, 27)
(11364, 56, 51, 8, 78)
(11365, 79, 87, 4, 31)
(11366, 44, 34, 4, 81)
(11367, 96, 77, 8, 17)
(11368, 41, 43, 4, 55)
(11369, 47, 98, 4, 55)
(11370, 4, 46, 4, 7)
(11371, 88, 84, 8, 20)
(11372, 61, 14, 6, 60)
(11373, 24, 87, 6, 72)
(11374, 97, 74, 6, 64)
(11375, 21, 96, 8, 83)
(11376, 70, 37, 4, 81)
(11377, 41, 52, 6, 22)
(11378, 28, 48, 6, 67)
(11379, 59, 90, 6, 11)
(11380, 40, 81, 6, 27)
(11381, 6, 87, 6, 13)
(11382, 63, 87, 4, 66)
(11383, 62, 22, 8, 47)
(11384, 5, 31, 4, 32)
(11385, 14, 58, 4, 48)
(11386, 7, 32, 6, 25)
(11387, 14, 29, 8, 96)
(11388, 57, 60, 8, 13)
(11389, 23, 93, 6, 54)
(11390, 98, 83, 8, 32)
(11391, 39, 22, 8, 65)
(11392, 61, 66, 4, 2)
(11393, 41, 70, 4, 78)
(11394, 62, 43, 4, 39)
(11395, 16, 13, 4, 28)
(11396, 24, 97, 4, 71)
(11397, 29, 72, 4, 43)
(11398, 94, 54, 4, 31)
(11399, 42, 5, 8, 86)
(11400, 1, 82, 4, 20)
(11401, 41, 5, 6, 28)
(11402, 33, 6, 6, 3)
(11403, 51, 4, 6, 38)
(11404, 10, 58, 6, 55)
(11405, 48, 85, 8, 8)
(11406, 39, 80, 8, 99)
(11407, 81, 95, 6, 84)
(11408, 94, 56, 8, 44)
(11409, 41, 85, 6, 84)
(11410, 75, 28, 4, 36)
(11411, 79, 98, 8, 85)
(11412, 93, 55, 6, 99)
(11413, 75, 20, 8, 98)
(11414, 100, 6, 8, 82)
(11415, 53, 2, 8, 13)
(11416, 40, 30, 6, 55)
(11417, 38, 70, 8, 56)
(11418, 77, 87, 8, 79)
(11419, 79, 61, 4, 70)
(11420, 51, 71, 6, 81)
(11421, 19, 60, 4, 41)
(11422, 32, 75, 6, 64)
(11423, 76, 66, 8, 80)
(11424, 62, 92, 4, 39)
(11425, 34, 93, 6, 96)
(11426, 59, 92, 8, 68)
(11427, 11, 97, 6, 69)
(11428, 59, 12, 4, 67)
(11429, 70, 97, 6, 22)
(11430, 11, 36, 6, 88)
(11431, 92, 61, 6, 63)
(11432, 71, 93, 8, 70)
(11433, 14, 56, 8, 14)
(11434, 65, 5, 4, 63)
(11435, 84, 74, 4, 34)
(11436, 43, 99, 6, 78)
(11437, 28, 83, 4, 24)
(11438, 24, 30, 6, 36)
(11439, 96, 63, 8, 35)
(11440, 39, 25, 6, 44)
(11441, 61, 2, 8, 75)
(11442, 40, 68, 8, 17)
(11443, 6, 42, 8, 42)
(11444, 30, 29, 6, 42)
(11445, 50, 31, 4, 31)
(11446, 56, 14, 6, 52)
(11447, 37, 60, 6, 8)
(11448, 31, 87, 4, 88)
(11449, 15, 13, 6, 10)
(11450, 15, 12, 6, 28)
(11451, 51, 7, 8, 66)
(11452, 87, 62, 6, 52)
(11453, 53, 97, 8, 35)
(11454, 38, 28, 6, 25)
(11455, 42, 54, 8, 42)
(11456, 26, 63, 8, 46)
(11457, 11, 91, 6, 48)
(11458, 59, 20, 8, 32)
(11459, 33, 6, 4, 7)
(11460, 53, 5, 4, 68)
(11461, 60, 78, 8, 14)
(11462, 33, 23, 8, 20)
(11463, 15, 98, 8, 10)
(11464, 69, 76, 4, 2)
(11465, 78, 7, 4, 3)
(11466, 41, 57, 4, 26)
(11467, 89, 25, 6, 53)
(11468, 77, 100, 6, 88)
(11469, 82, 3, 8, 11)
(11470, 5, 36, 4, 49)
(11471, 78, 18, 8, 64)
(11472, 33, 18, 4, 31)
(11473, 2, 14, 6, 14)
(11474, 24, 54, 8, 45)
(11475, 96, 29, 6, 91)
(11476, 92, 45, 4, 97)
(11477, 18, 75, 6, 24)
(11478, 46, 62, 8, 64)
(11479, 41, 49, 6, 37)
(11480, 40, 72, 8, 50)
(11481, 23, 1, 8, 11)
(11482, 24, 1, 4, 23)
(11483, 80, 84, 6, 65)
(11484, 86, 49, 6, 9)
(11485, 68, 30, 8, 46)
(11486, 84, 69, 6, 63)
(11487, 66, 6, 4, 26)
(11488, 22, 97, 6, 6)
(11489, 65, 28, 6, 76)
(11490, 7, 73, 8, 100)
(11491, 86, 64, 8, 39)
(11492, 66, 80, 8, 43)
(11493, 68, 25, 6, 62)
(11494, 30, 81, 8, 58)
(11495, 98, 62, 8, 37)
(11496, 91, 80, 8, 99)
(11497, 3, 1, 8, 81)
(11498, 39, 69, 6, 70)
(11499, 1, 35, 4, 34)
(11500, 15, 95, 6, 91)
(11501, 92, 62, 4, 55)
(11502, 19, 52, 6, 80)
(11503, 42, 75, 4, 43)
(11504, 56, 16, 6, 100)
(11505, 6, 64, 4, 82)
(11506, 11, 45, 4, 82)
(11507, 2, 67, 8, 54)
(11508, 11, 34, 4, 4)
(11509, 97, 1, 4, 12)
(11510, 27, 73, 6, 96)
(11511, 45, 69, 8, 47)
(11512, 77, 15, 8, 81)
(11513, 99, 26, 6, 57)
(11514, 77, 46, 4, 70)
(11515, 55, 33, 6, 33)
(11516, 68, 85, 4, 56)
(11517, 7, 78, 8, 60)
(11518, 75, 95, 8, 26)
(11519, 33, 39, 8, 6)
(11520, 10, 56, 6, 71)
(11521, 65, 43, 8, 55)
(11522, 48, 10, 4, 43)
(11523, 25, 76, 6, 64)
(11524, 16, 75, 4, 33)
(11525, 81, 22, 4, 34)
(11526, 48, 88, 8, 69)
(11527, 1, 2, 4, 75)
(11528, 6, 83, 4, 2)
(11529, 66, 81, 4, 59)
(11530, 67, 9, 6, 69)
(11531, 28, 97, 6, 93)
(11532, 32, 9, 6, 20)
(11533, 50, 91, 8, 8)
(11534, 35, 88, 8, 28)
(11535, 58, 100, 8, 72)
(11536, 56, 14, 4, 56)
(11537, 87, 100, 8, 18)
(11538, 27, 76, 6, 47)
(11539, 26, 27, 4, 53)
(11540, 9, 58, 4, 77)
(11541, 62, 14, 8, 53)
(11542, 30, 7, 6, 31)
(11543, 96, 1, 8, 18)
(11544, 52, 71, 6, 75)
(11545, 83, 25, 4, 12)
(11546, 51, 48, 6, 28)
(11547, 8, 22, 8, 43)
(11548, 69, 29, 8, 67)
(11549, 61, 76, 4, 55)
(11550, 9, 85, 6, 95)
(11551, 47, 5, 4, 65)
(11552, 82, 28, 4, 26)
(11553, 99, 80, 6, 24)
(11554, 73, 14, 4, 34)
(11555, 26, 75, 6, 94)
(11556, 42, 28, 8, 83)
(11557, 24, 63, 6, 59)
(11558, 94, 55, 6, 39)
(11559, 47, 15, 8, 14)
(11560, 54, 18, 8, 65)
(11561, 81, 40, 4, 32)
(11562, 24, 79, 4, 71)
(11563, 1, 28, 6, 64)
(11564, 26, 48, 6, 29)
(11565, 76, 11, 4, 76)
(11566, 86, 75, 8, 31)
(11567, 24, 37, 6, 52)
(11568, 81, 78, 6, 29)
(11569, 7, 40, 4, 4)
(11570, 87, 37, 6, 63)
(11571, 2, 6, 8, 80)
(11572, 96, 90, 8, 72)
(11573, 13, 18, 8, 87)
(11574, 70, 74, 6, 96)
(11575, 85, 1, 6, 9)
(11576, 52, 68, 8, 47)
(11577, 32, 87, 8, 68)
(11578, 9, 26, 4, 59)
(11579, 91, 67, 8, 14)
(11580, 37, 50, 8, 61)
(11581, 63, 22, 4, 43)
(11582, 36, 19, 6, 36)
(11583, 88, 99, 4, 24)
(11584, 22, 2, 6, 86)
(11585, 40, 97, 6, 24)
(11586, 39, 99, 4, 97)
(11587, 94, 16, 4, 40)
(11588, 11, 73, 4, 24)
(11589, 98, 48, 4, 52)
(11590, 70, 77, 6, 44)
(11591, 59, 85, 4, 50)
(11592, 24, 98, 8, 57)
(11593, 46, 6, 6, 35)
(11594, 37, 15, 6, 24)
(11595, 32, 74, 8, 85)
(11596, 5, 45, 6, 70)
(11597, 73, 71, 4, 38)
(11598, 72, 49, 4, 37)
(11599, 12, 56, 4, 60)
(11600, 87, 73, 4, 51)
(11601, 48, 75, 6, 67)
(11602, 51, 31, 8, 11)
(11603, 19, 93, 4, 20)
(11604, 71, 93, 4, 34)
(11605, 57, 71, 6, 65)
(11606, 38, 94, 8, 66)
(11607, 12, 73, 8, 1)
(11608, 72, 42, 4, 67)
(11609, 85, 14, 8, 98)
(11610, 42, 11, 8, 75)
(11611, 35, 92, 4, 83)
(11612, 15, 16, 6, 54)
(11613, 47, 41, 4, 24)
(11614, 58, 99, 4, 83)
(11615, 57, 68, 6, 22)
(11616, 62, 100, 8, 18)
(11617, 91, 78, 4, 71)
(11618, 15, 48, 4, 72)
(11619, 35, 86, 8, 33)
(11620, 62, 89, 8, 33)
(11621, 83, 85, 8, 46)
(11622, 12, 57, 6, 9)
(11623, 32, 71, 8, 85)
(11624, 14, 62, 4, 14)
(11625, 54, 40, 4, 65)
(11626, 28, 21, 4, 63)
(11627, 3, 41, 8, 100)
(11628, 76, 84, 4, 48)
(11629, 46, 90, 6, 76)
(11630, 88, 55, 4, 2)
(11631, 80, 36, 8, 46)
(11632, 56, 26, 4, 82)
(11633, 77, 79, 4, 65)
(11634, 95, 29, 6, 62)
(11635, 98, 82, 4, 99)
(11636, 1, 29, 6, 41)
(11637, 62, 73, 6, 40)
(11638, 94, 24, 8, 66)
(11639, 38, 67, 8, 19)
(11640, 91, 25, 4, 62)
(11641, 85, 26, 8, 79)
(11642, 11, 16, 4, 48)
